time|pressure
 3644093677.8082222939 |   710132
 3644093678.8083353043 |   710134
 3644093679.8083429337 |   710135
 3644093680.8084549904 |   710132
  3644093681.808778286 |   710129
 3644093682.8082652092 |   710122
 3644093683.8083782196 |   710115
 3644093684.8089079857 |   710107
 3644093685.8084993362 |   710100
 3644093686.8085079193 |   710095
 3644093687.8085169792 |   710093
 3644093688.8087339401 |   710095
  3644093689.808535099 |   710101
 3644093690.8085432053 |   710110
 3644093691.8085522652 |   710121
 3644093692.8084573746 |   710133
  3644093693.808570385 |   710142
 3644093694.8083691597 |   710150
 3644093695.8084821701 |   710153
 3644093696.8084921837 |   710152
 3644093697.8085002899 |   710147
 3644093698.8086123466 |   710138
  3644093699.819870472 |   710127
 3644093700.8171701431 |   710115
 3644093701.8152012825 |   710103
 3644093702.8213553429 |   710096
 3644093703.8209462166 |   710092
 3644093704.8210611343 |   710093
 3644093705.8208603859 |   710098
 3644093706.8210783005 |   710106
 3644093707.8210873604 |   710116
 3644093708.8209900856 |   710128
  3644093709.821103096 |   710139
 3644093710.8209052086 |   710146
 3644093711.8209123611 |   710151
 3644093712.8214683533 |   710153
 3644093713.8210353851 |   710149
 3644093714.8211464882 |   710141
 3644093715.8211550713 |   710132
 3644093716.8210611343 |   710123
 3644093717.8210682869 |   710111
 3644093718.8210773468 |   710103
 3644093719.8211922646 |   710097
 3644093720.8216152191 |   710095
 3644093721.8212070465 |   710097
 3644093722.8212170601 |   710101
 3644093723.8217453957 |   710109
 3644093724.8214020729 |   710118
 3644093725.8212442398 |   710127
 3644093726.8214173317 |   710136
 3644093727.8216791153 |   710142
 3644093728.8211660385 |   710149
 3644093729.8216943741 |   710150
 3644093730.8214254379 |   710149
 3644093731.8211922646 |   710145
 3644093732.8214201927 |   710138
  3644093733.821416378 |   710131
 3644093734.8217372894 |   710123
   3644093735.82143116 |   710116
 3644093736.8214392662 |   710110
 3644093737.8214483261 |   710106
 3644093738.8214583397 |   710105
 3644093739.8214044571 |   710106
 3644093740.8215823174 |   710110
 3644093741.8214864731 |   710116
 3644093742.8214950562 |   710123
 3644093743.8220243454 |   710132
 3644093744.8215141296 |   710137
 3644093745.8215222359 |   710142
 3644093746.8215303421 |   710146
 3644093747.8215384483 |   710146
 3644093748.8214421272 |   710144
 3644093749.8216590881 |   710142
 3644093750.8215641975 |   710137
 3644093751.8215751648 |   710132
 3644093752.8216862679 |   710124
 3644093753.8217992783 |   710120
 3644093754.8217043877 |   710116
 3644093755.8217124939 |   710115
 3644093756.8216161728 |   710113
 3644093757.8217301369 |   710115
 3644093758.8217382431 |   710117
 3644093759.8217463493 |   710122
 3644093760.8217573166 |   710128
 3644093761.8217644691 |   710131
 3644093762.8216691017 |   710135
 3644093763.8220953941 |   710138
  3644093764.821791172 |   710142
 3644093765.8220081329 |   710142
 3644093766.8218092918 |   710141
 3644093767.8217124939 |   710139
  3644093768.821721077 |   710136
  3644093769.821835041 |   710133
 3644093770.8222594261 |   710128
 3644093771.8218512535 |   710123
 3644093772.8218612671 |   710121
 3644093773.8218693733 |   710119
 3644093774.8217730522 |   710119
 3644093775.8219923973 |   710120
 3644093776.8223114014 |   710126
 3644093777.8223214149 |   710131
 3644093778.8220171928 |   710136
 3644093779.8218173981 |   710141
 3644093780.8218250275 |   710146
 3644093781.8219404221 |   710147
 3644093782.8219470978 |   710147
 3644093783.8221640587 |   710143
 3644093784.8220691681 |   710138
 3644093785.8223900795 |   710131
 3644093786.8220872879 |   710123
 3644093787.8222002983 |   710116
 3644093788.8220000267 |   710112
 3644093789.8225293159 |   710111
 3644093790.8220181465 |   710112
 3644093791.8219223022 |   710116
 3644093792.8225550652 |   710123
 3644093793.8222522736 |   710134
 3644093794.8220524788 |   710142
 3644093795.8224773407 |   710149
 3644093796.8220701218 |   710154
  3644093797.822078228 |   710155
 3644093798.8221912384 |   710152
 3644093799.8222002983 |   710147
 3644093800.8222084045 |   710139
 3644093801.8222174644 |   710129
  3644093802.822122097 |   710121
 3644093803.8221302032 |   710114
 3644093804.8223471642 |   710111
 3644093805.8223571777 |   710110
  3644093806.822781086 |   710112
 3644093807.8223733902 |   710118
 3644093808.8222794533 |   710126
 3644093809.8222870827 |   710134
 3644093810.8227124214 |   710144
 3644093811.8223052025 |   710150
  3644093812.822312355 |   710156
 3644093813.8224253654 |   710156
 3644093814.8224363327 |   710155
 3644093815.8222351074 |   710151
 3644093816.8227643967 |   710145
 3644093817.8224611282 |   710137
  3644093818.822365284 |   710128
 3644093819.8223733902 |   710121
 3644093820.8221750259 |   710115
 3644093821.8223910332 |   710111
 3644093822.8223991394 |   710112
 3644093823.8224101067 |   710115
 3644093824.8224172592 |   710122
 3644093825.8225302696 |   710131
  3644093826.822435379 |   710141
 3644093827.8223390579 |   710152
 3644093828.8225564957 |   710160
 3644093829.8224620819 |   710166
 3644093830.8224701881 |   710167
 3644093831.8225822449 |   710164
 3644093832.8225922585 |   710158
 3644093833.8222870827 |   710149
 3644093834.8226094246 |   710137
 3644093835.8229312897 |   710127
 3644093836.8225212097 |   710120
 3644093837.8226342201 |   710112
 3644093838.8225412369 |   710112
 3644093839.8225483894 |   710113
 3644093840.8227653503 |   710118
 3644093841.8226704597 |   710128
 3644093842.8226780891 |   710138
 3644093843.8225822449 |   710150
 3644093844.8226971626 |   710161
 3644093845.8226003647 |   710168
 3644093846.8230252266 |   710173
 3644093847.8230352402 |   710174
 3644093848.8227300644 |   710169
 3644093849.8226351738 |   710160
 3644093850.8226442337 |   710148
 3644093851.8225483894 |   710135
 3644093852.8225564957 |   710123
 3644093853.8226714134 |   710112
 3644093854.8226780891 |   710106
 3644093855.8225831985 |   710106
  3644093856.822696209 |   710111
 3644093857.8228092194 |   710120
 3644093858.8226094246 |   710133
 3644093859.8227233887 |   710148
 3644093860.8227314949 |   710162
 3644093861.8227391243 |   710174
 3644093862.8227491379 |   710183
 3644093863.8227572441 |   710186
 3644093864.8226613998 |   710185
 3644093865.8228802681 |   710177
 3644093866.8228874207 |   710165
 3644093867.8227910995 |   710149
 3644093868.8228020668 |   710134
 3644093869.8229131699 |   710120
 3644093870.8227143288 |   710109
 3644093871.8227233887 |   710104
 3644093872.8228354454 |   710104
 3644093873.8228440285 |   710109
 3644093874.8229584694 |   710120
 3644093875.8232784271 |   710135
 3644093876.8226623535 |   710151
 3644093877.8227763176 |   710166
 3644093878.8228874207 |   710179
   3644093879.82289505 |   710187
 3644093880.8226971626 |   710189
 3644093881.8229141235 |   710187
 3644093882.8232350349 |   710177
 3644093883.8227243423 |   710164
 3644093884.8228354454 |   710148
 3644093885.8229484558 |   710130
 3644093886.8229584694 |   710113
 3644093887.8232784271 |   710103
 3644093888.8228702545 |   710095
 3644093889.8227763176 |   710095
 3644093890.8227844238 |   710102
 3644093891.8228964806 |   710113
 3644093892.8230113983 |   710130
 3644093893.8232274055 |   710149
 3644093894.8229231834 |   710169
  3644093895.822933197 |   710184
 3644093896.8229403496 |   710194
 3644093897.8229494095 |   710198
 3644093898.8229594231 |   710194
 3644093899.8228621483 |   710182
  3644093900.822974205 |   710165
 3644093901.8229851723 |   710145
 3644093902.8228883743 |   710125
 3644093903.8231053352 |   710106
 3644093904.8234272003 |   710094
  3644093905.823331356 |   710088
 3644093906.8230271339 |   710090
 3644093907.8230371475 |   710101
  3644093908.828230381 |   710118
 3644093909.8282403946 |   710139
 3644093910.8283543587 |   710163
 3644093911.8283643723 |   710183
  3644093912.828268528 |   710195
 3644093913.8288002014 |   710203
 3644093914.8283925056 |   710201
 3644093915.8282971382 |   710189
  3644093916.828517437 |   710173
 3644093917.8284201622 |   710153
 3644093918.8284301758 |   710133
  3644093919.828441143 |   710115
 3644093920.8285531998 |   710103
 3644093921.8284592628 |   710099
 3644093922.8287820816 |   710102
 3644093923.8284783363 |   710114
 3644093924.8285923004 |   710129
 3644093925.8283953667 |   710146
 3644093926.8285074234 |   710165
 3644093927.8285164833 |   710178
 3644093928.8284244537 |   710188
 3644093929.8285365105 |   710190
  3644093930.828546524 |   710185
 3644093931.8287653923 |   710175
 3644093932.8285651207 |   710160
 3644093933.8285741806 |   710145
 3644093934.8285851479 |   710130
 3644093935.8284893036 |   710121
 3644093936.8290195465 |   710116
 3644093937.8286142349 |   710116
 3644093938.8285183907 |   710121
 3644093939.8286314011 |   710130
  3644093940.828643322 |   710142
 3644093941.8284435272 |   710155
 3644093942.8286604881 |   710164
 3644093943.8286714554 |   710173
 3644093944.8288884163 |   710176
 3644093945.8286890984 |   710176
  3644093946.829012394 |   710172
 3644093947.8286042213 |   710166
 3644093948.8286142349 |   710159
 3644093949.8286252022 |   710150
 3644093950.8287382126 |   710143
 3644093951.8285384178 |   710140
 3644093952.8286542892 |   710137
 3644093953.8287672997 |   710139
 3644093954.8286724091 |   710143
 3644093955.8287873268 |   710147
  3644093956.828795433 |   710154
 3644093957.8288054466 |   710161
 3644093958.8292322159 |   710166
 3644093959.8288245201 |   710168
 3644093960.8288331032 |   710168
 3644093961.8286361694 |   710166
  3644093962.828854084 |   710162
 3644093963.8288621902 |   710156
  3644093964.828769207 |   710151
 3644093965.8287773132 |   710147
 3644093966.8288912773 |   710143
 3644093967.8287982941 |   710142
 3644093968.8287024498 |   710144
 3644093969.8289203644 |   710146
 3644093970.8289313316 |   710150
 3644093971.8289394379 |   710156
 3644093972.8289484978 |   710162
 3644093973.8287510872 |   710167
 3644093974.8288640976 |   710169
 3644093975.8288731575 |   710169
 3644093976.8288841248 |   710169
 3644093977.8288931847 |   710167
 3644093978.8289022446 |   710163
 3644093979.8289141655 |   710159
 3644093980.8288183212 |   710154
 3644093981.8289313316 |   710148
 3644093982.8290472031 |   710145
 3644093983.8293671608 |   710144
 3644093984.8289604187 |   710144
  3644093985.828971386 |   710146
 3644093986.8290834427 |   710150
 3644093987.8288841248 |   710156
  3644093988.829000473 |   710162
 3644093989.8290081024 |   710167
 3644093990.8291211128 |   710172
 3644093991.8291335106 |   710174
 3644093992.8290362358 |   710174
 3644093993.8289422989 |   710172
 3644093994.8290572166 |   710166
 3644093995.8294820786 |   710160
 3644093996.8290753365 |   710153
 3644093997.8293981552 |   710148
 3644093998.8291983604 |   710143
  3644093999.829208374 |   710141
 3644094000.8291153908 |   710141
 3644094001.8290195465 |   710145
 3644094002.8290290833 |   710150
 3644094003.8291444778 |   710155
 3644094004.8290481567 |   710162
 3644094005.8292651176 |   710167
 3644094006.8291721344 |   710170
 3644094007.8290762901 |   710173
 3644094008.8291912079 |   710172
 3644094009.8292012215 |   710168
 3644094010.8296260834 |   710164
 3644094011.8291144371 |   710159
 3644094012.8292303085 |   710155
 3644094013.8292384148 |   710153
 3644094014.8290405273 |   710151
 3644094015.8292593956 |   710152
 3644094016.8292675018 |   710154
 3644094017.8292775154 |   710157
 3644094018.8292884827 |   710162
 3644094019.8292961121 |   710167
  3644094020.829305172 |   710170
 3644094021.8292131424 |   710174
 3644094022.8297424316 |   710176
  3644094023.829334259 |   710176
 3644094024.8293452263 |   710173
 3644094025.8296670914 |   710169
 3644094026.8292603493 |   710165
 3644094027.8292713165 |   710159
 3644094028.8292794228 |   710155
 3644094029.8298091888 |   710150
 3644094030.8294034004 |   710148
 3644094031.8293070793 |   710147
 3644094032.8294215202 |   710148
 3644094033.8294324875 |   710152
 3644094034.8293361664 |   710157
 3644094035.8293452263 |   710163
 3644094036.8294610977 |   710168
 3644094037.8294692039 |   710172
 3644094038.8292703629 |   710176
 3644094039.8294901848 |   710175
  3644094040.829498291 |   710173
 3644094041.8294034004 |   710170
 3644094042.8294143677 |   710163
 3644094043.8295273781 |   710157
  3644094044.829536438 |   710152
 3644094045.8293395042 |   710149
 3644094046.8298683167 |   710148
 3644094047.8295655251 |   710149
 3644094048.8294725418 |   710153
 3644094049.8294801712 |   710159
 3644094050.8295941353 |   710166
 3644094051.8295001984 |   710174
 3644094052.8296141624 |   710180
 3644094053.8296222687 |   710185
 3644094054.8294262886 |   710185
 3644094055.8295383453 |   710184
 3644094056.8296523094 |   710180
 3644094057.8295583725 |   710175
 3644094058.8295674324 |   710167
 3644094059.8296794891 |   710158
 3644094060.8296914101 |   710150
  3644094061.829595089 |   710143
 3644094062.8297095299 |   710139
 3644094063.8300323486 |   710138
 3644094064.8296251297 |   710140
 3644094065.8296341896 |   710146
 3644094066.8299574852 |   710154
 3644094067.8296532631 |   710165
 3644094068.8295583725 |   710176
 3644094069.8295702934 |   710186
 3644094070.8296823502 |   710192
 3644094071.8297953606 |   710194
 3644094072.8298063278 |   710194
 3644094073.8298153877 |   710188
 3644094074.8299283981 |   710178
 3644094075.8297324181 |   710167
 3644094076.8297405243 |   710156
 3644094077.8298535347 |   710145
  3644094078.829864502 |   710139
 3644094079.8297681808 |   710137
 3644094080.8298821449 |   710138
  3644094081.829788208 |   710144
 3644094082.8296933174 |   710153
 3644094083.8298063278 |   710163
 3644094084.8299221992 |   710173
 3644094085.8299303055 |   710184
 3644094086.8298363686 |   710192
 3644094087.8298463821 |   710195
 3644094088.8299584389 |   710195
 3644094089.8297615051 |   710191
 3644094090.8297715187 |   710184
 3644094091.8298845291 |   710176
 3644094092.8298931122 |   710166
 3644094093.8298001289 |   710155
 3644094094.8299131393 |   710147
 3644094095.8299212456 |   710142
  3644094096.829829216 |   710142
 3644094097.8298373222 |   710143
 3644094098.8303685188 |   710149
 3644094099.8303794861 |   710156
 3644094100.8298664093 |   710165
 3644094101.8299794197 |   710175
  3644094102.829990387 |   710182
 3644094103.8298945427 |   710188
 3644094104.8302173615 |   710192
 3644094105.8300204277 |   710191
 3644094106.8300285339 |   710190
  3644094107.830037117 |   710184
 3644094108.8300495148 |   710177
 3644094109.8300571442 |   710169
 3644094110.8299622536 |   710160
 3644094111.8303894997 |   710155
 3644094112.8300852776 |   710150
 3644094113.8304080963 |   710149
 3644094114.8300013542 |   710151
 3644094115.8301153183 |   710156
 3644094116.8301243782 |   710162
  3644094117.830031395 |   710169
 3644094118.8300395012 |   710177
 3644094119.8301525116 |   710183
 3644094120.8301634789 |   710185
 3644094121.8301725388 |   710186
 3644094122.8302865028 |   710182
 3644094123.8301920891 |   710179
